Data Vendita,Prodotto,Regione,Venditore,Quantità,Prezzo Unitario,Importo Totale
15/06/2024,Prodotto 38,Nord,Venditore 3,39,79.67,3107.13
23/07/2024,Prodotto 44,Est,Venditore 11,71,189.11,13426.81
06/09/2024,Prodotto 21,Centro,Venditore 4,36,833.17,29994.12
04/07/2023,Prodotto 81,Est,Venditore 10,71,410.08,29115.68
09/02/2023,Prodotto 60,Centro,Venditore 14,39,195.3,7616.7
02/05/2023,Prodotto 100,Nord,Venditore 11,37,834.4,30872.8
09/09/2023,Prodotto 97,Ovest,Venditore 4,92,463.77,42666.84
06/11/2023,Prodotto 17,Ovest,Venditore 9,38,15.78,599.64
15/12/2023,Prodotto 84,Sud,Venditore 8,77,680.67,52411.59
21/09/2024,Prodotto 20,Centro,Venditore 5,74,276.93,20492.82
13/03/2023,Prodotto 61,Ovest,Venditore 20,97,590.64,57292.08
22/05/2024,Prodotto 79,Sud,Venditore 14,56,917.75,51394.0
12/05/2023,Prodotto 98,Nord,Venditore 19,76,77.3,5874.8
05/01/2024,Prodotto 90,Centro,Venditore 2,6,752.35,4514.1
19/01/2023,Prodotto 3,Ovest,Venditore 19,96,567.28,54458.88
13/05/2023,Prodotto 50,Nord,Venditore 2,43,69.89,3005.27
28/06/2024,Prodotto 23,Centro,Venditore 17,10,437.18,4371.8
30/06/2024,Prodotto 80,Ovest,Venditore 2,9,675.28,6077.52
07/01/2023,Prodotto 49,Centro,Venditore 5,41,237.22,9726.02
05/12/2023,Prodotto 94,Centro,Venditore 6,82,570.27,46762.14
16/11/2022,Prodotto 95,Sud,Venditore 8,20,619.72,12394.4
12/02/2024,Prodotto 27,Sud,Venditore 4,16,972.03,15552.48
09/07/2023,Prodotto 30,Sud,Venditore 9,41,525.8,21557.8
26/06/2023,Prodotto 50,Nord,Venditore 6,55,445.39,24496.45
31/12/2023,Prodotto 94,Centro,Venditore 6,5,444.41,2222.05
05/12/2022,Prodotto 1,Sud,Venditore 10,16,226.84,3629.44
14/11/2022,Prodotto 49,Centro,Venditore 5,9,739.61,6656.49
24/10/2022,Prodotto 2,Centro,Venditore 2,97,423.68,41096.96
01/08/2023,Prodotto 64,Ovest,Venditore 2,95,63.12,5996.4
15/09/2024,Prodotto 70,Est,Venditore 15,99,663.57,65693.43
06/09/2023,Prodotto 34,Centro,Venditore 14,74,315.43,23341.82
25/06/2023,Prodotto 84,Centro,Venditore 10,9,499.38,4494.42
15/03/2023,Prodotto 70,Sud,Venditore 11,87,196.5,17095.5
17/09/2023,Prodotto 32,Centro,Venditore 12,99,460.01,45540.99
07/12/2023,Prodotto 46,Ovest,Venditore 1,71,384.19,27277.49
22/02/2023,Prodotto 73,Est,Venditore 6,23,564.7,12988.1
14/02/2024,Prodotto 45,Est,Venditore 14,23,354.38,8150.74
27/11/2022,Prodotto 71,Nord,Venditore 4,25,17.35,433.75
02/07/2023,Prodotto 70,Ovest,Venditore 3,55,656.64,36115.2
10/08/2023,Prodotto 6,Nord,Venditore 14,95,996.82,94697.9
04/07/2023,Prodotto 27,Est,Venditore 7,17,210.45,3577.65
26/02/2023,Prodotto 79,Sud,Venditore 5,54,84.76,4577.04
02/01/2024,Prodotto 90,Ovest,Venditore 11,47,161.56,7593.32
15/09/2024,Prodotto 74,Centro,Venditore 9,21,941.28,19766.88
16/09/2024,Prodotto 41,Ovest,Venditore 12,54,726.16,39212.64
15/12/2022,Prodotto 72,Sud,Venditore 14,48,218.62,10493.76
13/08/2023,Prodotto 40,Centro,Venditore 7,100,184.92,18492.0
14/10/2024,Prodotto 79,Nord,Venditore 8,88,900.3,79226.4
26/10/2023,Prodotto 45,Est,Venditore 6,67,980.57,65698.19
05/10/2023,Prodotto 20,Sud,Venditore 3,34,423.37,14394.58
21/07/2024,Prodotto 41,Centro,Venditore 12,18,601.06,10819.08
25/03/2023,Prodotto 71,Nord,Venditore 5,78,702.55,54798.9
26/05/2023,Prodotto 70,Centro,Venditore 12,6,43.63,261.78
20/01/2023,Prodotto 29,Centro,Venditore 16,19,581.34,11045.46
20/12/2023,Prodotto 37,Centro,Venditore 13,42,305.35,12824.7
02/06/2024,Prodotto 49,Centro,Venditore 1,92,782.69,72007.48
14/10/2023,Prodotto 62,Nord,Venditore 15,45,810.62,36477.9
02/09/2023,Prodotto 22,Est,Venditore 4,25,108.52,2713.0
27/06/2024,Prodotto 14,Est,Venditore 8,30,414.19,12425.7
22/11/2023,Prodotto 27,Est,Venditore 7,14,800.71,11209.94
03/11/2023,Prodotto 30,Nord,Venditore 4,89,380.04,33823.56
11/11/2023,Prodotto 76,Est,Venditore 14,69,569.16,39272.04
15/09/2023,Prodotto 43,Nord,Venditore 9,29,692.16,20072.64
18/11/2022,Prodotto 19,Ovest,Venditore 19,59,572.09,33753.31
20/10/2023,Prodotto 53,Centro,Venditore 11,64,861.5,55136.0
14/09/2023,Prodotto 84,Centro,Venditore 18,45,667.86,30053.7
11/06/2024,Prodotto 2,Sud,Venditore 13,75,123.96,9297.0
06/03/2023,Prodotto 73,Nord,Venditore 9,89,940.75,83726.75
01/09/2024,Prodotto 91,Sud,Venditore 10,89,794.75,70732.75
16/08/2023,Prodotto 38,Ovest,Venditore 8,85,482.47,41009.95
17/02/2024,Prodotto 76,Centro,Venditore 12,63,186.63,11757.69
20/09/2024,Prodotto 27,Centro,Venditore 18,81,240.91,19513.71
25/05/2024,Prodotto 85,Centro,Venditore 1,10,326.13,3261.3
05/05/2024,Prodotto 35,Sud,Venditore 13,91,844.87,76883.17
09/07/2024,Prodotto 8,Est,Venditore 1,83,660.54,54824.82
10/09/2024,Prodotto 65,Centro,Venditore 17,37,361.94,13391.78
22/05/2023,Prodotto 71,Centro,Venditore 19,70,806.26,56438.2
11/11/2022,Prodotto 58,Ovest,Venditore 5,64,527.86,33783.04
12/01/2023,Prodotto 54,Ovest,Venditore 7,50,864.16,43208.0
25/04/2024,Prodotto 61,Centro,Venditore 3,96,957.83,91951.68
27/02/2024,Prodotto 58,Nord,Venditore 18,73,111.02,8104.46
05/12/2022,Prodotto 71,Ovest,Venditore 7,41,466.09,19109.69
25/06/2024,Prodotto 15,Nord,Venditore 4,31,869.53,26955.43
04/08/2024,Prodotto 37,Nord,Venditore 3,68,623.9,42425.2
29/02/2024,Prodotto 52,Nord,Venditore 17,11,297.21,3269.31
12/07/2024,Prodotto 78,Sud,Venditore 15,72,857.55,61743.6
21/07/2024,Prodotto 15,Nord,Venditore 17,34,700.5,23817.0
12/02/2023,Prodotto 79,Centro,Venditore 10,69,909.34,62744.46
26/07/2023,Prodotto 59,Ovest,Venditore 4,11,474.21,5216.31
05/03/2024,Prodotto 12,Centro,Venditore 15,47,353.0,16591.0
11/04/2024,Prodotto 65,Est,Venditore 4,65,525.19,34137.35
12/03/2024,Prodotto 68,Centro,Venditore 19,1,150.12,150.12
08/12/2022,Prodotto 63,Nord,Venditore 7,64,130.1,8326.4
28/08/2023,Prodotto 7,Sud,Venditore 20,71,974.4,69182.4
12/09/2023,Prodotto 37,Centro,Venditore 3,48,265.63,12750.24
12/01/2023,Prodotto 30,Centro,Venditore 9,12,939.92,11279.04
28/01/2024,Prodotto 73,Centro,Venditore 15,97,434.77,42172.69
24/05/2023,Prodotto 75,Centro,Venditore 7,89,428.25,38114.25
17/04/2023,Prodotto 25,Sud,Venditore 17,29,212.1,6150.9
08/12/2023,Prodotto 63,Est,Venditore 13,20,961.52,19230.4
26/03/2024,Prodotto 15,Nord,Venditore 17,62,293.36,18188.32
16/12/2022,Prodotto 49,Ovest,Venditore 3,30,116.35,3490.5
27/06/2024,Prodotto 17,Est,Venditore 5,80,714.58,57166.4
22/09/2024,Prodotto 97,Est,Venditore 6,29,797.38,23124.02
24/03/2024,Prodotto 2,Est,Venditore 7,77,634.34,48844.18
11/05/2024,Prodotto 79,Nord,Venditore 19,84,869.48,73036.32
10/03/2024,Prodotto 17,Est,Venditore 15,93,763.3,70986.9
18/09/2023,Prodotto 34,Centro,Venditore 7,27,281.6,7603.2
29/07/2023,Prodotto 94,Centro,Venditore 17,81,770.47,62408.07
02/05/2024,Prodotto 76,Est,Venditore 13,14,870.5,12187.0
25/12/2023,Prodotto 15,Centro,Venditore 4,51,908.95,46356.45
31/08/2024,Prodotto 1,Nord,Venditore 1,52,789.52,41055.04
20/12/2022,Prodotto 2,Est,Venditore 7,93,173.76,16159.68
24/02/2023,Prodotto 86,Sud,Venditore 9,3,456.57,1369.71
17/02/2023,Prodotto 96,Nord,Venditore 3,65,407.12,26462.8
25/12/2022,Prodotto 3,Centro,Venditore 7,63,248.17,15634.71
02/05/2023,Prodotto 10,Ovest,Venditore 6,55,947.25,52098.75
09/08/2023,Prodotto 25,Nord,Venditore 5,100,667.96,66796.0
29/09/2023,Prodotto 56,Centro,Venditore 3,24,778.76,18690.24
02/05/2024,Prodotto 57,Sud,Venditore 3,3,942.87,2828.61
28/08/2024,Prodotto 60,Est,Venditore 12,93,853.44,79369.92
14/10/2023,Prodotto 59,Centro,Venditore 1,48,101.24,4859.52
27/04/2024,Prodotto 82,Sud,Venditore 7,62,124.58,7723.96
03/05/2023,Prodotto 84,Sud,Venditore 11,79,818.61,64670.19
22/01/2024,Prodotto 83,Sud,Venditore 15,64,248.46,15901.44
19/12/2022,Prodotto 35,Ovest,Venditore 5,7,706.76,4947.32
17/09/2023,Prodotto 6,Centro,Venditore 4,73,587.42,42881.66
16/10/2022,Prodotto 77,Ovest,Venditore 10,22,384.03,8448.66
15/05/2023,Prodotto 64,Est,Venditore 16,51,32.18,1641.18
28/06/2024,Prodotto 18,Est,Venditore 6,48,257.85,12376.8
29/06/2023,Prodotto 31,Ovest,Venditore 3,27,35.87,968.49
13/02/2024,Prodotto 84,Ovest,Venditore 16,49,688.27,33725.23
05/05/2024,Prodotto 65,Est,Venditore 6,21,345.7,7259.7
26/01/2023,Prodotto 73,Nord,Venditore 13,55,992.47,54585.85
23/03/2023,Prodotto 64,Sud,Venditore 10,56,739.55,41414.8
30/05/2024,Prodotto 93,Ovest,Venditore 11,81,179.0,14499.0
15/06/2024,Prodotto 67,Sud,Venditore 14,70,166.65,11665.5
14/04/2023,Prodotto 33,Sud,Venditore 9,1,963.36,963.36
31/07/2023,Prodotto 6,Ovest,Venditore 19,45,703.17,31642.65
20/05/2024,Prodotto 32,Sud,Venditore 2,86,10.02,861.72
12/10/2023,Prodotto 86,Est,Venditore 17,70,839.69,58778.3
14/01/2023,Prodotto 15,Nord,Venditore 7,29,466.73,13535.17
25/02/2023,Prodotto 66,Ovest,Venditore 7,15,412.25,6183.75
02/03/2024,Prodotto 66,Centro,Venditore 13,38,913.45,34711.1
03/12/2023,Prodotto 27,Sud,Venditore 16,96,747.93,71801.28
16/09/2024,Prodotto 63,Est,Venditore 10,63,864.51,54464.13
25/06/2023,Prodotto 47,Centro,Venditore 15,22,49.32,1085.04
18/06/2024,Prodotto 83,Ovest,Venditore 16,63,121.59,7660.17
08/07/2023,Prodotto 76,Centro,Venditore 14,93,351.35,32675.55
16/12/2022,Prodotto 7,Ovest,Venditore 3,71,234.81,16671.51
20/08/2023,Prodotto 19,Est,Venditore 5,54,872.75,47128.5
10/01/2024,Prodotto 63,Ovest,Venditore 20,17,540.17,9182.89
18/09/2023,Prodotto 13,Centro,Venditore 10,6,569.53,3417.18
13/11/2023,Prodotto 45,Ovest,Venditore 2,37,909.22,33641.14
11/02/2024,Prodotto 50,Est,Venditore 20,90,31.52,2836.8
25/01/2024,Prodotto 41,Ovest,Venditore 8,47,767.83,36088.01
06/12/2023,Prodotto 68,Nord,Venditore 20,67,835.97,56009.99
21/06/2024,Prodotto 39,Ovest,Venditore 3,12,222.27,2667.24
01/03/2023,Prodotto 56,Centro,Venditore 12,57,705.41,40208.37
02/10/2023,Prodotto 75,Centro,Venditore 8,88,766.49,67451.12
06/06/2024,Prodotto 14,Ovest,Venditore 11,87,216.03,18794.61
18/08/2023,Prodotto 11,Est,Venditore 1,29,336.77,9766.33
17/07/2024,Prodotto 25,Centro,Venditore 16,62,568.38,35239.56
18/08/2024,Prodotto 16,Sud,Venditore 15,59,973.43,57432.37
25/09/2024,Prodotto 50,Centro,Venditore 7,68,921.14,62637.52
11/02/2023,Prodotto 57,Centro,Venditore 2,33,930.54,30707.82
04/11/2023,Prodotto 37,Sud,Venditore 4,51,985.76,50273.76
17/08/2024,Prodotto 64,Ovest,Venditore 5,84,863.78,72557.52
19/01/2023,Prodotto 16,Sud,Venditore 19,60,36.7,2202.0
30/09/2023,Prodotto 23,Centro,Venditore 17,85,431.59,36685.15
23/10/2022,Prodotto 68,Ovest,Venditore 20,58,435.02,25231.16
01/01/2023,Prodotto 15,Ovest,Venditore 5,3,122.65,367.95
06/02/2024,Prodotto 79,Centro,Venditore 8,37,938.61,34728.57
18/02/2023,Prodotto 80,Est,Venditore 11,16,477.99,7647.84
10/02/2023,Prodotto 76,Ovest,Venditore 7,81,444.82,36030.42
10/12/2022,Prodotto 75,Centro,Venditore 5,41,334.24,13703.84
21/12/2022,Prodotto 29,Ovest,Venditore 12,54,224.52,12124.08
01/04/2024,Prodotto 27,Nord,Venditore 20,15,369.42,5541.3
06/11/2023,Prodotto 63,Est,Venditore 18,24,990.08,23761.92
18/01/2024,Prodotto 86,Nord,Venditore 15,97,297.8,28886.6
24/04/2023,Prodotto 78,Ovest,Venditore 19,65,850.68,55294.2
07/09/2024,Prodotto 32,Centro,Venditore 3,19,21.43,407.17
30/03/2024,Prodotto 84,Ovest,Venditore 2,35,808.0,28280.0
17/04/2024,Prodotto 26,Est,Venditore 4,72,633.16,45587.52
23/08/2023,Prodotto 42,Est,Venditore 11,31,826.76,25629.56
06/06/2023,Prodotto 44,Nord,Venditore 15,20,858.58,17171.6
20/11/2022,Prodotto 51,Est,Venditore 18,18,534.04,9612.72
12/08/2024,Prodotto 58,Centro,Venditore 14,12,720.05,8640.6
14/08/2023,Prodotto 35,Ovest,Venditore 20,30,379.62,11388.6
09/08/2023,Prodotto 78,Sud,Venditore 1,64,276.44,17692.16
26/01/2023,Prodotto 58,Nord,Venditore 10,48,168.58,8091.84
12/12/2023,Prodotto 20,Ovest,Venditore 3,5,392.7,1963.5
05/08/2024,Prodotto 2,Ovest,Venditore 17,24,601.6,14438.4
10/05/2023,Prodotto 95,Centro,Venditore 13,67,887.17,59440.39
17/08/2023,Prodotto 54,Est,Venditore 4,16,304.68,4874.88
28/06/2023,Prodotto 19,Ovest,Venditore 9,65,913.94,59406.1
31/01/2024,Prodotto 48,Est,Venditore 8,52,683.66,35550.32
01/07/2024,Prodotto 38,Ovest,Venditore 17,40,387.75,15510.0
13/11/2023,Prodotto 18,Est,Venditore 2,18,355.93,6406.74
25/09/2024,Prodotto 40,Sud,Venditore 1,20,864.55,17291.0
05/04/2023,Prodotto 67,Sud,Venditore 1,97,393.27,38147.19
28/12/2023,Prodotto 30,Sud,Venditore 8,2,154.78,309.56
12/12/2023,Prodotto 27,Est,Venditore 8,26,189.38,4923.88
14/05/2024,Prodotto 53,Sud,Venditore 1,93,235.55,21906.15
27/03/2023,Prodotto 34,Sud,Venditore 15,43,908.18,39051.74
27/10/2022,Prodotto 21,Sud,Venditore 10,27,947.19,25574.13
17/10/2022,Prodotto 74,Ovest,Venditore 6,36,559.55,20143.8
18/11/2022,Prodotto 83,Est,Venditore 19,25,360.65,9016.25
27/08/2024,Prodotto 45,Nord,Venditore 12,65,834.69,54254.85
10/06/2023,Prodotto 28,Sud,Venditore 13,94,987.5,92825.0
23/09/2023,Prodotto 94,Ovest,Venditore 10,84,442.65,37182.6
02/01/2023,Prodotto 15,Ovest,Venditore 8,71,498.72,35409.12
12/03/2024,Prodotto 79,Sud,Venditore 10,29,129.55,3756.95
22/03/2024,Prodotto 12,Sud,Venditore 11,34,564.3,19186.2
02/11/2022,Prodotto 55,Est,Venditore 3,93,812.79,75589.47
30/09/2023,Prodotto 57,Est,Venditore 18,68,907.43,61705.24
06/05/2023,Prodotto 88,Sud,Venditore 6,25,594.33,14858.25
19/10/2022,Prodotto 4,Est,Venditore 14,71,758.65,53864.15
15/05/2023,Prodotto 53,Ovest,Venditore 14,51,813.79,41503.29
10/04/2024,Prodotto 95,Centro,Venditore 19,39,941.97,36736.83
02/07/2024,Prodotto 91,Nord,Venditore 20,18,750.85,13515.3
18/05/2023,Prodotto 76,Centro,Venditore 8,17,570.33,9695.61
10/12/2023,Prodotto 55,Est,Venditore 4,35,586.02,20510.7
24/06/2023,Prodotto 80,Sud,Venditore 17,22,187.62,4127.64
12/02/2024,Prodotto 96,Ovest,Venditore 9,53,928.88,49230.64
23/11/2023,Prodotto 31,Sud,Venditore 2,94,294.91,27721.54
24/07/2023,Prodotto 79,Est,Venditore 13,19,273.02,5187.38
29/06/2023,Prodotto 28,Ovest,Venditore 15,11,299.21,3291.31
19/10/2022,Prodotto 100,Ovest,Venditore 16,35,476.07,16662.45
08/04/2024,Prodotto 10,Sud,Venditore 15,79,272.05,21491.95
25/02/2024,Prodotto 27,Sud,Venditore 11,50,928.23,46411.5
08/11/2023,Prodotto 99,Ovest,Venditore 13,68,607.38,41301.84
11/07/2023,Prodotto 41,Centro,Venditore 17,79,493.82,39011.78
10/08/2024,Prodotto 97,Ovest,Venditore 18,75,257.65,19323.75
05/06/2023,Prodotto 24,Sud,Venditore 5,22,242.0,5324.0
27/03/2023,Prodotto 96,Nord,Venditore 1,50,128.15,6407.5
26/12/2022,Prodotto 94,Est,Venditore 8,77,849.39,65403.03
08/09/2024,Prodotto 48,Est,Venditore 5,42,621.85,26117.7
24/07/2023,Prodotto 89,Est,Venditore 19,10,464.85,4648.5
02/10/2024,Prodotto 72,Est,Venditore 6,48,395.8,18998.4
11/07/2023,Prodotto 70,Nord,Venditore 17,46,145.07,6673.22
27/02/2024,Prodotto 27,Nord,Venditore 2,83,620.33,51487.39
06/06/2023,Prodotto 67,Est,Venditore 1,68,471.4,32055.2
09/02/2023,Prodotto 1,Sud,Venditore 18,96,687.06,65957.76
10/11/2022,Prodotto 58,Centro,Venditore 20,47,241.43,11347.21
04/03/2023,Prodotto 52,Centro,Venditore 8,23,747.31,17188.13
27/02/2023,Prodotto 39,Centro,Venditore 9,64,309.23,19790.72
26/04/2024,Prodotto 25,Nord,Venditore 1,38,167.6,6368.8
11/11/2022,Prodotto 40,Ovest,Venditore 5,2,770.24,1540.48
07/11/2022,Prodotto 37,Est,Venditore 10,92,712.78,65575.76
24/11/2022,Prodotto 24,Sud,Venditore 9,43,816.64,35115.52
03/10/2023,Prodotto 15,Nord,Venditore 13,82,555.17,45523.94
24/07/2024,Prodotto 69,Est,Venditore 4,19,763.31,14502.89
07/06/2023,Prodotto 21,Ovest,Venditore 13,64,313.86,20087.04
21/06/2023,Prodotto 52,Ovest,Venditore 7,40,225.89,9035.6
10/06/2024,Prodotto 47,Sud,Venditore 19,96,429.32,41214.72
25/10/2022,Prodotto 37,Ovest,Venditore 4,95,361.41,34333.95
21/09/2024,Prodotto 61,Nord,Venditore 20,40,504.0,20160.0
03/09/2024,Prodotto 35,Nord,Venditore 17,59,438.96,25898.64
07/11/2023,Prodotto 42,Est,Venditore 14,49,561.87,27531.63
01/05/2024,Prodotto 83,Ovest,Venditore 6,2,811.48,1622.96
15/09/2023,Prodotto 18,Ovest,Venditore 9,40,756.9,30276.0
07/02/2024,Prodotto 2,Sud,Venditore 3,68,90.15,6130.2
26/08/2023,Prodotto 26,Est,Venditore 9,1,614.68,614.68
20/02/2024,Prodotto 47,Ovest,Venditore 13,49,71.88,3522.12
02/07/2024,Prodotto 68,Sud,Venditore 20,81,120.98,9799.38
27/02/2024,Prodotto 39,Ovest,Venditore 11,17,826.71,14054.07
25/05/2024,Prodotto 36,Ovest,Venditore 15,76,979.28,74425.28
08/08/2023,Prodotto 18,Nord,Venditore 4,76,658.56,50050.56
22/11/2022,Prodotto 17,Nord,Venditore 9,74,656.8,48603.2
18/01/2023,Prodotto 20,Centro,Venditore 20,95,984.96,93571.2
17/06/2024,Prodotto 16,Est,Venditore 8,65,25.84,1679.6
29/06/2023,Prodotto 34,Centro,Venditore 9,66,685.88,45268.08
18/12/2023,Prodotto 9,Centro,Venditore 3,73,936.24,68345.52
04/10/2023,Prodotto 6,Ovest,Venditore 6,50,384.9,19245.0
08/10/2024,Prodotto 19,Sud,Venditore 15,81,774.45,62730.45
08/11/2023,Prodotto 1,Est,Venditore 15,53,887.76,47051.28
01/01/2024,Prodotto 69,Centro,Venditore 7,32,983.12,31459.84
02/02/2024,Prodotto 7,Ovest,Venditore 14,65,419.65,27277.25
27/09/2023,Prodotto 41,Centro,Venditore 19,91,887.94,80802.54
12/02/2023,Prodotto 34,Sud,Venditore 19,92,480.13,44171.96
11/03/2024,Prodotto 44,Est,Venditore 4,85,266.68,22667.8
23/01/2024,Prodotto 17,Centro,Venditore 14,86,731.44,62903.84
22/12/2022,Prodotto 8,Nord,Venditore 4,52,447.44,23266.88
20/11/2022,Prodotto 88,Nord,Venditore 18,83,76.07,6313.81
03/04/2024,Prodotto 9,Nord,Venditore 4,56,508.21,28459.76
09/04/2024,Prodotto 32,Ovest,Venditore 2,76,223.2,16963.2
09/10/2024,Prodotto 81,Nord,Venditore 16,52,658.84,34259.68
18/07/2023,Prodotto 85,Sud,Venditore 18,11,28.05,308.55
19/08/2023,Prodotto 99,Ovest,Venditore 8,87,562.11,48903.57
23/09/2023,Prodotto 70,Nord,Venditore 6,31,225.73,6997.63
24/09/2024,Prodotto 98,Sud,Venditore 15,86,726.79,62503.94
16/04/2023,Prodotto 61,Sud,Venditore 10,66,424.37,28008.42
17/06/2023,Prodotto 41,Nord,Venditore 3,6,242.39,1454.34
15/11/2023,Prodotto 39,Centro,Venditore 17,96,84.11,8074.56
20/04/2023,Prodotto 79,Sud,Venditore 4,36,33.92,1221.12
18/09/2023,Prodotto 1,Ovest,Venditore 12,9,596.26,5366.34
25/09/2024,Prodotto 94,Nord,Venditore 17,61,695.83,42445.63
08/12/2023,Prodotto 28,Nord,Venditore 10,86,488.81,42037.66
28/11/2023,Prodotto 31,Centro,Venditore 2,12,308.83,3705.96
30/12/2023,Prodotto 76,Nord,Venditore 19,90,958.65,86278.5
10/05/2024,Prodotto 10,Nord,Venditore 2,99,718.26,71107.74
13/04/2023,Prodotto 94,Sud,Venditore 13,10,409.77,4097.7
18/11/2022,Prodotto 1,Sud,Venditore 8,40,603.42,24136.8
28/03/2024,Prodotto 65,Centro,Venditore 12,60,357.6,21456.0
18/06/2024,Prodotto 7,Nord,Venditore 20,71,654.33,46457.43
12/08/2023,Prodotto 31,Sud,Venditore 15,19,461.36,8765.84
09/03/2023,Prodotto 46,Centro,Venditore 19,13,700.57,9107.41
02/02/2024,Prodotto 85,Est,Venditore 16,76,829.33,63029.08
18/05/2023,Prodotto 17,Centro,Venditore 18,96,26.15,2510.4
28/07/2023,Prodotto 20,Centro,Venditore 19,94,163.09,15330.46
10/04/2023,Prodotto 90,Est,Venditore 3,25,517.47,12936.75
05/07/2024,Prodotto 42,Centro,Venditore 9,14,48.02,672.28
10/05/2024,Prodotto 88,Nord,Venditore 15,34,786.68,26747.12
15/08/2024,Prodotto 65,Centro,Venditore 5,33,270.84,8937.72
14/09/2023,Prodotto 95,Sud,Venditore 8,52,277.42,14425.84
10/09/2023,Prodotto 11,Ovest,Venditore 7,50,793.35,39667.5
27/03/2024,Prodotto 74,Centro,Venditore 13,22,61.62,1355.64
03/08/2023,Prodotto 42,Nord,Venditore 11,7,976.79,6837.53
22/12/2022,Prodotto 18,Nord,Venditore 1,28,946.94,26514.32
20/08/2024,Prodotto 84,Est,Venditore 1,17,186.19,3165.23
13/12/2022,Prodotto 83,Nord,Venditore 5,44,653.6,28758.4
27/10/2023,Prodotto 100,Centro,Venditore 18,73,81.2,5927.6
23/10/2022,Prodotto 86,Nord,Venditore 5,29,188.11,5455.19
15/05/2023,Prodotto 79,Nord,Venditore 1,79,648.56,51236.24
18/10/2023,Prodotto 16,Sud,Venditore 10,74,82.05,6071.7
24/09/2024,Prodotto 71,Nord,Venditore 3,49,456.14,22350.86
14/07/2024,Prodotto 27,Est,Venditore 10,44,322.52,14190.88
25/09/2023,Prodotto 46,Ovest,Venditore 14,85,492.32,41847.2
09/11/2022,Prodotto 63,Ovest,Venditore 9,67,901.18,60379.06
17/12/2022,Prodotto 28,Nord,Venditore 7,91,529.03,48141.73
05/09/2023,Prodotto 5,Nord,Venditore 1,45,914.59,41156.55
31/12/2022,Prodotto 88,Sud,Venditore 20,46,895.91,41211.86
22/10/2022,Prodotto 7,Ovest,Venditore 17,13,483.77,6289.01
05/04/2024,Prodotto 73,Centro,Venditore 13,59,468.07,27616.13
13/08/2024,Prodotto 63,Est,Venditore 14,1,879.71,879.71
16/06/2023,Prodotto 45,Ovest,Venditore 7,97,292.5,28372.5
06/07/2024,Prodotto 13,Est,Venditore 19,41,282.75,11592.75
28/05/2024,Prodotto 88,Nord,Venditore 5,5,509.79,2548.95
14/11/2022,Prodotto 83,Nord,Venditore 8,100,652.93,65293.0
30/03/2023,Prodotto 62,Est,Venditore 6,13,422.72,5495.36
11/05/2024,Prodotto 85,Centro,Venditore 18,13,111.18,1445.34
18/08/2023,Prodotto 56,Centro,Venditore 15,83,157.59,13079.97
28/08/2023,Prodotto 74,Nord,Venditore 6,59,872.63,51485.17
30/06/2023,Prodotto 78,Nord,Venditore 13,26,499.48,12986.48
30/04/2023,Prodotto 62,Ovest,Venditore 11,49,778.8,38161.2
15/10/2024,Prodotto 10,Ovest,Venditore 9,30,427.76,12832.8
06/01/2024,Prodotto 32,Centro,Venditore 9,21,545.38,11452.98
15/02/2023,Prodotto 93,Sud,Venditore 19,50,666.62,33331.0
01/03/2023,Prodotto 37,Centro,Venditore 13,36,564.57,20324.52
27/07/2023,Prodotto 35,Est,Venditore 12,71,871.92,61906.32
31/01/2023,Prodotto 47,Est,Venditore 12,41,953.57,39096.37
18/03/2023,Prodotto 95,Sud,Venditore 16,9,719.21,6472.89
24/11/2022,Prodotto 45,Nord,Venditore 1,94,197.48,18563.12
24/05/2023,Prodotto 92,Est,Venditore 20,7,178.07,1246.49
28/06/2024,Prodotto 73,Sud,Venditore 5,47,707.78,33265.66
01/04/2023,Prodotto 52,Ovest,Venditore 10,29,306.06,8875.74
17/09/2023,Prodotto 50,Centro,Venditore 14,72,630.19,45373.68
15/05/2024,Prodotto 79,Ovest,Venditore 9,29,55.96,1622.84
05/08/2023,Prodotto 100,Sud,Venditore 19,18,728.25,13108.5
02/12/2022,Prodotto 23,Centro,Venditore 15,83,71.55,5938.65
28/09/2023,Prodotto 33,Sud,Venditore 14,62,227.36,14096.32
12/02/2023,Prodotto 37,Sud,Venditore 3,3,296.78,890.34
19/05/2024,Prodotto 92,Est,Venditore 20,39,104.78,4086.42
02/09/2023,Prodotto 7,Nord,Venditore 16,33,700.63,23120.79
26/02/2023,Prodotto 68,Nord,Venditore 15,42,845.84,35525.28
04/07/2023,Prodotto 27,Est,Venditore 14,27,200.32,5408.64
23/07/2024,Prodotto 9,Sud,Venditore 19,31,321.75,9974.25
01/11/2023,Prodotto 30,Est,Venditore 14,87,605.61,52688.07
02/10/2023,Prodotto 92,Centro,Venditore 16,45,969.09,43609.05
12/11/2023,Prodotto 38,Sud,Venditore 2,43,265.55,11418.65
22/10/2023,Prodotto 10,Nord,Venditore 8,36,781.85,28146.6
26/12/2022,Prodotto 7,Est,Venditore 10,60,681.87,40912.2
22/03/2023,Prodotto 56,Sud,Venditore 6,38,432.99,16453.62
